id	subject	predicate	object	category	relation	provided_by	source
uuid:51c542bc-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81822	biolink:Association			usda_acup
uuid:51c54faa-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81828	biolink:Association			usda_acup
uuid:51c55c70-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81833	biolink:Association			usda_acup
uuid:51c56936-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81853	biolink:Association			usda_acup
uuid:51c57624-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81884	biolink:Association			usda_acup
uuid:51c58312-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81907	biolink:Association			usda_acup
uuid:51c58fc4-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81923	biolink:Association			usda_acup
uuid:51c59c76-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81931	biolink:Association			usda_acup
uuid:51c5a928-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81975	biolink:Association			usda_acup
uuid:51c5b5da-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:81988	biolink:Association			usda_acup
uuid:51c5c28c-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:82029	biolink:Association			usda_acup
uuid:51c5cf52-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51c5dc18-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51c5e906-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51c5f702-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:83070	biolink:Association			usda_acup
uuid:51c60616-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:83113	biolink:Association			usda_acup
uuid:51c61c3c-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:83569	biolink:Association			usda_acup
uuid:51c62934-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:84033	biolink:Association			usda_acup
uuid:51c635fa-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:8489	biolink:Association			usda_acup
uuid:51c64a90-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:86644	biolink:Association			usda_acup
uuid:51c65ad0-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:8674	biolink:Association			usda_acup
uuid:51c6698a-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:8866	biolink:Association			usda_acup
uuid:51c67a60-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:8939	biolink:Association			usda_acup
uuid:51c68802-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:9447	biolink:Association			usda_acup
uuid:51c694dc-727e-11ed-a110-acde48001122	FOODON:00002277	biolink:associated_with	CHEBI:9495	biolink:Association			usda_acup
uuid:51c6a198-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:116509	biolink:Association			usda_acup
uuid:51c6ae5e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:132053	biolink:Association			usda_acup
uuid:51c6bb10-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:132300	biolink:Association			usda_acup
uuid:51c6c7c2-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:133237	biolink:Association			usda_acup
uuid:51c6d488-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:133997	biolink:Association			usda_acup
uuid:51c6e216-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:134069	biolink:Association			usda_acup
uuid:51c6ef18-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:140503	biolink:Association			usda_acup
uuid:51c6fc4c-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:142824	biolink:Association			usda_acup
uuid:51c70a2a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:142860	biolink:Association			usda_acup
uuid:51c71790-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:16240	biolink:Association			usda_acup
uuid:51c72654-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:23414	biolink:Association			usda_acup
uuid:51c735ea-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:23414	biolink:Association			usda_acup
uuid:51c74332-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:23866	biolink:Association			usda_acup
uuid:51c7525a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:2665	biolink:Association			usda_acup
uuid:51c761a0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:26833	biolink:Association			usda_acup
uuid:51c76f56-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:27496	biolink:Association			usda_acup
uuid:51c77dd4-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:27744	biolink:Association			usda_acup
uuid:51c78b94-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:27744	biolink:Association			usda_acup
uuid:51c79954-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:28837	biolink:Association			usda_acup
uuid:51c7a75a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:29022	biolink:Association			usda_acup
uuid:51c7b4b6-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:2962	biolink:Association			usda_acup
uuid:51c7c294-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:30813	biolink:Association			usda_acup
uuid:51c7cfa0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:3093	biolink:Association			usda_acup
uuid:51c7dc98-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:31953	biolink:Association			usda_acup
uuid:51c7ea26-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:32158	biolink:Association			usda_acup
uuid:51c7f6d8-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:32687	biolink:Association			usda_acup
uuid:51c8038a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:3390	biolink:Association			usda_acup
uuid:51c81032-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:3416	biolink:Association			usda_acup
uuid:51c81cee-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:34608	biolink:Association			usda_acup
uuid:51c829b4-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:34631	biolink:Association			usda_acup
uuid:51c83666-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:34682	biolink:Association			usda_acup
uuid:51c8430e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:34703	biolink:Association			usda_acup
uuid:51c84fc0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:34714	biolink:Association			usda_acup
uuid:51c85c68-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:34905	biolink:Association			usda_acup
uuid:51c86924-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:34911	biolink:Association			usda_acup
uuid:51c875cc-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:35014	biolink:Association			usda_acup
uuid:51c884cc-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:3639	biolink:Association			usda_acup
uuid:51c8921e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38449	biolink:Association			usda_acup
uuid:51c8a240-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38473	biolink:Association			usda_acup
uuid:51c8b154-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38495	biolink:Association			usda_acup
uuid:51c8c0a4-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38592	biolink:Association			usda_acup
uuid:51c8cdb0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38626	biolink:Association			usda_acup
uuid:51c8da6c-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38639	biolink:Association			usda_acup
uuid:51c8e70a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38660	biolink:Association			usda_acup
uuid:51c8f6fa-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38786	biolink:Association			usda_acup
uuid:51c9044c-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:38798	biolink:Association			usda_acup
uuid:51c9114e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39098	biolink:Association			usda_acup
uuid:51c91e3c-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39163	biolink:Association			usda_acup
uuid:51c92b34-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39175	biolink:Association			usda_acup
uuid:51c93818-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39178	biolink:Association			usda_acup
uuid:51c94542-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39185	biolink:Association			usda_acup
uuid:51c95226-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39211	biolink:Association			usda_acup
uuid:51c95f28-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39214	biolink:Association			usda_acup
uuid:51c96c48-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39233	biolink:Association			usda_acup
uuid:51c97af8-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39260	biolink:Association			usda_acup
uuid:51c987dc-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39291	biolink:Association			usda_acup
uuid:51c994ca-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39314	biolink:Association			usda_acup
uuid:51c9a186-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39315	biolink:Association			usda_acup
uuid:51c9b3ec-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39325	biolink:Association			usda_acup
uuid:51c9c8a0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39326	biolink:Association			usda_acup
uuid:51c9d5c0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39329	biolink:Association			usda_acup
uuid:51c9e290-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39334	biolink:Association			usda_acup
uuid:51c9ef38-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39346	biolink:Association			usda_acup
uuid:51c9fbd6-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39353	biolink:Association			usda_acup
uuid:51ca08b0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39381	biolink:Association			usda_acup
uuid:51ca1558-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:39385	biolink:Association			usda_acup
uuid:51ca21f6-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:4034	biolink:Association			usda_acup
uuid:51ca2e8a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:4045	biolink:Association			usda_acup
uuid:51ca4712-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:42530	biolink:Association			usda_acup
uuid:51ca568a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:4998	biolink:Association			usda_acup
uuid:51ca6382-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:5011	biolink:Association			usda_acup
uuid:51ca7066-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:50842	biolink:Association			usda_acup
uuid:51ca7d4a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:52492	biolink:Association			usda_acup
uuid:51ca8a10-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:52741	biolink:Association			usda_acup
uuid:51ca96c2-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:5870	biolink:Association			usda_acup
uuid:51caa392-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:6482	biolink:Association			usda_acup
uuid:51cab04e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:67113	biolink:Association			usda_acup
uuid:51cabd0a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:6910	biolink:Association			usda_acup
uuid:51cacb06-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:73163	biolink:Association			usda_acup
uuid:51cad7c2-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:73178	biolink:Association			usda_acup
uuid:51cae474-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:73244	biolink:Association			usda_acup
uuid:51caf2b6-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:75281	biolink:Association			usda_acup
uuid:51cb00a8-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:77417	biolink:Association			usda_acup
uuid:51cb0db4-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:78780	biolink:Association			usda_acup
uuid:51cb1aa2-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:79736	biolink:Association			usda_acup
uuid:51cb275e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81419	biolink:Association			usda_acup
uuid:51cb341a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81760	biolink:Association			usda_acup
uuid:51cb41a8-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81762	biolink:Association			usda_acup
uuid:51cb4f4a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81763	biolink:Association			usda_acup
uuid:51cb5c38-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81777	biolink:Association			usda_acup
uuid:51cb6908-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81784	biolink:Association			usda_acup
uuid:51cb75f6-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81789	biolink:Association			usda_acup
uuid:51cb82bc-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81796	biolink:Association			usda_acup
uuid:51cb8fa0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81798	biolink:Association			usda_acup
uuid:51cb9d42-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81822	biolink:Association			usda_acup
uuid:51cbaa4e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81828	biolink:Association			usda_acup
uuid:51cbb764-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81833	biolink:Association			usda_acup
uuid:51cbc4b6-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81853	biolink:Association			usda_acup
uuid:51cbd172-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81884	biolink:Association			usda_acup
uuid:51cbde2e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81896	biolink:Association			usda_acup
uuid:51cbeae0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81907	biolink:Association			usda_acup
uuid:51cbf792-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81923	biolink:Association			usda_acup
uuid:51cc0d68-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:81975	biolink:Association			usda_acup
uuid:51cc1cc2-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:82029	biolink:Association			usda_acup
uuid:51cc2d16-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:82032	biolink:Association			usda_acup
uuid:51cc40c6-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51cc5048-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51cc6010-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:83070	biolink:Association			usda_acup
uuid:51cc6f42-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:83113	biolink:Association			usda_acup
uuid:51cc7d34-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:83569	biolink:Association			usda_acup
uuid:51cc8bbc-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:84033	biolink:Association			usda_acup
uuid:51cc99ae-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:8489	biolink:Association			usda_acup
uuid:51cca85e-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:86644	biolink:Association			usda_acup
uuid:51ccb6a0-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:8674	biolink:Association			usda_acup
uuid:51ccc4ec-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:8866	biolink:Association			usda_acup
uuid:51ccd5ea-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:8939	biolink:Association			usda_acup
uuid:51cce602-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:9665	biolink:Association			usda_acup
uuid:51ccf52a-727e-11ed-a110-acde48001122	FOODON:03301724	biolink:associated_with	CHEBI:9678	biolink:Association			usda_acup
uuid:51cd0524-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:131999	biolink:Association			usda_acup
uuid:51cd1492-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:132300	biolink:Association			usda_acup
uuid:51cd23c4-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:133997	biolink:Association			usda_acup
uuid:51cd330a-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:134069	biolink:Association			usda_acup
uuid:51cd423c-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:138164	biolink:Association			usda_acup
uuid:51cd516e-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:140503	biolink:Association			usda_acup
uuid:51cd60aa-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:16240	biolink:Association			usda_acup
uuid:51cd6fc8-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:17362	biolink:Association			usda_acup
uuid:51cd7efa-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:23414	biolink:Association			usda_acup
uuid:51cd8e22-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:23414	biolink:Association			usda_acup
uuid:51cd9d5e-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:26833	biolink:Association			usda_acup
uuid:51cdac7c-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:27338	biolink:Association			usda_acup
uuid:51cdbe56-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:28909	biolink:Association			usda_acup
uuid:51cdce46-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:28973	biolink:Association			usda_acup
uuid:51cde066-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:3015	biolink:Association			usda_acup
uuid:51cdf02e-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:3093	biolink:Association			usda_acup
uuid:51cdff56-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:32158	biolink:Association			usda_acup
uuid:51ce0e56-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:33070	biolink:Association			usda_acup
uuid:51ce1da6-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:3390	biolink:Association			usda_acup
uuid:51ce2cba-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:3416	biolink:Association			usda_acup
uuid:51ce3dae-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34520	biolink:Association			usda_acup
uuid:51ce4fb0-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34631	biolink:Association			usda_acup
uuid:51ce6072-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34682	biolink:Association			usda_acup
uuid:51ce6ff4-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34692	biolink:Association			usda_acup
uuid:51ce7fc6-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34703	biolink:Association			usda_acup
uuid:51ce9100-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34714	biolink:Association			usda_acup
uuid:51cea442-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34846	biolink:Association			usda_acup
uuid:51ceb432-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34905	biolink:Association			usda_acup
uuid:51cec38c-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:34911	biolink:Association			usda_acup
uuid:51ced2f0-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:35014	biolink:Association			usda_acup
uuid:51cee268-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:35027	biolink:Association			usda_acup
uuid:51cef1e0-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:3639	biolink:Association			usda_acup
uuid:51cf0112-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:3751	biolink:Association			usda_acup
uuid:51cf103a-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38449	biolink:Association			usda_acup
uuid:51cf205c-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38473	biolink:Association			usda_acup
uuid:51cf3344-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38495	biolink:Association			usda_acup
uuid:51cf43ac-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38539	biolink:Association			usda_acup
uuid:51cf54d2-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38592	biolink:Association			usda_acup
uuid:51cf64c2-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38630	biolink:Association			usda_acup
uuid:51cf749e-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38640	biolink:Association			usda_acup
uuid:51cf86be-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38660	biolink:Association			usda_acup
uuid:51cf9834-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38721	biolink:Association			usda_acup
uuid:51cfa888-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:38798	biolink:Association			usda_acup
uuid:51cfba94-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39098	biolink:Association			usda_acup
uuid:51cfcbf6-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39163	biolink:Association			usda_acup
uuid:51cfdc5e-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39178	biolink:Association			usda_acup
uuid:51cfec80-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39183	biolink:Association			usda_acup
uuid:51cffc5c-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39185	biolink:Association			usda_acup
uuid:51d011ba-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39211	biolink:Association			usda_acup
uuid:51d023b2-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39214	biolink:Association			usda_acup
uuid:51d034e2-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39233	biolink:Association			usda_acup
uuid:51d044c8-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39260	biolink:Association			usda_acup
uuid:51d0572e-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39285	biolink:Association			usda_acup
uuid:51d067f0-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39290	biolink:Association			usda_acup
uuid:51d07808-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39291	biolink:Association			usda_acup
uuid:51d087f8-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39311	biolink:Association			usda_acup
uuid:51d097e8-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39314	biolink:Association			usda_acup
uuid:51d0a7ec-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39325	biolink:Association			usda_acup
uuid:51d0b75a-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39326	biolink:Association			usda_acup
uuid:51d0c6b4-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39334	biolink:Association			usda_acup
uuid:51d0d622-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39346	biolink:Association			usda_acup
uuid:51d0e59a-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39353	biolink:Association			usda_acup
uuid:51d0f508-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39381	biolink:Association			usda_acup
uuid:51d10476-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:39385	biolink:Association			usda_acup
uuid:51d113e4-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:4034	biolink:Association			usda_acup
uuid:51d12352-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:4045	biolink:Association			usda_acup
uuid:51d132a2-727e-11ed-a110-acde48001122	FOODON:00003546	biolink:associated_with	CHEBI:40909	biolink:Association			usda_acup
